ID,length
g3996,507
g3997,1695
g3998,357
g3999,3933
g4,336
g40,660
g400,435
g4000,1527
g4001,7443
g4002,507
g4003,1956
g4004,2883
g4005,516
g4006,432
g4007,1617
g4008,861
g4009,249
g401,2298
g4010,1992
g4011,522
g4012,1197
g4013,1311
g4014,387
g4015,3036
g4016,2904
g4017,1578
g4018,960
g4019,360
g402,264
g4020,2460
g4021,225
g4022,273
g4023,2394
g4024,1059
g4025,1491
g4026,612
g4027,393
g4028,240
g4029,1680
g403,417
g4030,432
g4031,2205
g4032,1977
g4033,558
g4034,351
g4035,1068
g4036,1560
g4037,525
g4038,1110
g4039,408
g404,561
g4040,936
g4041,2634
g4042,894
g4043,1392
g4044,792
g4045,9120
g4046,588
g4047,4593
g4048,714
g4049,444
g405,1197
g4050,333
g4051,1425
g4052,333
g4053,549
g4054,744
g4055,1746
g4056,774
g4057,618
g4058,411
g4059,1359
g406,2130
g4060,315
g4061,510
g4062,1047
g4063,543
g4064,1626
g4065,1104
g4066,507
g4067,1134
g4068,1857
g4069,387
g407,2184
g4070,1104
g4071,774
g4072,792
g4073,813
g4074,1284
g4075,306
g4076,1245
g4077,672
g4078,2025
g4079,576
g408,264
g4080,732
g4081,705
g4082,693
g4083,960
g4084,903
g4085,1740
g4086,1218
g4087,1050
g4088,519
g4089,1269
g409,444
g4090,306
g4091,1353
g4092,456
g4093,2133
g4094,249
g4095,261
g4096,1323
g4097,564
g4098,495
g4099,873
g41,387
g410,2376
g4100,681
g4101,600
g4102,2934
g4103,741
g4104,1206
g4105,750
g4106,7329
g4107,765
g4108,849
g4109,780
g411,963
g4110,390
g4111,291
g4112,378
g4113,1143
g4114,492
g4115,1791
g4116,1287
g4117,588
g4118,1200
g4119,1434
g412,288
g4120,372
g4121,426
g4122,267
g4123,294
g4124,342
g4125,2328
g4126,846
g4127,912
g4128,291
g4129,228
g413,654
g4130,1914
g4131,354
g4132,573
g4133,537
g4134,474
g4135,252
g4136,3018
g4137,1239
g4138,549
g4139,4992
g414,8964
g4140,258
g4141,5235
g4142,774
g4143,240
g4144,1884
g4145,474
g4146,753
g4147,372
g4148,414
g4149,378
g415,537
g4150,420
g4151,672
g4152,687
g4153,702
g4154,558
g4155,351
g4156,909
g4157,8847
g4158,294
g4159,426
g416,600
g4160,750
g4161,1098
g4162,1098
g4163,276
g4164,762
g4165,885
g4166,963
g4167,879
g4168,588
g4169,534
g417,282
g4170,2949
g4171,255
g4172,444
g4173,2037
g4174,1224
g4175,303
g4176,348
g4177,384
g4178,297
g4179,729
g418,318
g4180,480
g4181,777
g4182,834
g4183,576
g4184,1269
g4185,249
g4186,390
g4187,363
g4188,3621
g4189,2826
g419,1110
g4190,294
g4191,918
g4192,1851
g4193,444
g4194,384
g4195,993
g4196,816
g4197,342
g4198,336
g4199,1869
g42,432
g420,1542
g4200,378
g4201,516
g4202,648
g4203,243
g4204,330
g4205,210
g4206,1122
g4207,963
g4208,1023
g4209,459
g421,855
g4210,2658
g4211,1737
g4212,219
g4213,297
g4214,342
g4215,1575
g4216,903
g4217,1764
g4218,606
g4219,1359
g422,732
g4220,600
g4221,1026
g4222,1239
g4223,732
g4224,2595
g4225,1143
g4226,606
g4227,474
g4228,348
g4229,339
g423,783
g4230,555
g4231,306
g4232,432
g4233,474
g4234,360
g4235,435
g4236,375
g4237,357
g4238,375
g4239,789
g424,744
g4240,630
g4241,339
g4242,324
g4243,240
g4244,786
g4245,231
g4246,306
g4247,480
g4248,645
g4249,339
g425,3600
g4250,354
g4251,591
g4252,375
g4253,2043
g4254,669
g4255,339
g4256,1542
g4257,888
g4258,465
g4259,705
g426,363
g4260,612
g4261,363
g4262,462
g4263,1251
g4264,726
g4265,4167
g4266,726
g4267,903
g4268,660
g4269,1083
g427,381
g4270,498
g4271,1485
g4272,1035
g4273,600
g4274,621
g4275,1119
g4276,627
g4277,471
g4278,582
g4279,543
g428,438
g4280,597
g4281,339
g4282,2010
g4283,1788
g4284,2733
g4285,246
g4286,1596
g4287,4125
g4288,810
g4289,1557
g429,960
g4290,354
g4291,561
g4292,825
g4293,1080
g4294,1905
g4295,795
g4296,294
g4297,540
g4298,390
g4299,2055
g43,441
g430,597
g4300,1269
g4301,393
g4302,297
g4303,2733
g4304,1896
g4305,1827
g4306,384
g4307,1464
g4308,7392
g4309,2559
g431,417
g4310,327
g4311,420
g4312,1533
g4313,384
g4314,360
g4315,519
g4316,1227
g4317,720
g4318,3312
g4319,2169
g432,1851
g4320,756
g4321,1392
g4322,504
g4323,351
g4324,675
g4325,1194
g4326,4530
g4327,849
g4328,255
g4329,339
g433,4398
g4330,6237
g4331,1695
g4332,414
g4333,291
g4334,1500
g4335,762
g4336,534
g4337,417
g4338,975
g4339,279
g434,1302
g4340,627
g4341,480
g4342,474
g4343,621
g4344,723
g4345,1026
g4346,423
g4347,687
g4348,1230
g4349,681
g435,2355
g4350,762
g4351,585
g4352,699
g4353,570
g4354,753
g4355,849
g4356,678
g4357,417
g4358,924
g4359,462
g436,7455
g4360,1029
g4361,1815
g4362,216
g4363,204
g4364,489
g4365,1032
g4366,864
g4367,567
g4368,6843
g4369,909
g437,1809
g4370,426
g4371,300
g4372,528
g4373,339
g4374,249
g4375,306
g4376,498
g4377,330
g4378,1845
g4379,1119
g438,492
g4380,426
g4381,321
g4382,519
g4383,870
g4384,258
g4385,669
g4386,567
g4387,1008
g4388,1380
g4389,7776
g439,10101
g4390,1743
g4391,393
g4392,5385
g4393,351
g4394,498
g4395,420
g4396,411
g4397,5292
g4398,363
g4399,297
g44,2061
g440,1767
g4400,4437
g4401,516
g4402,9396
g4403,10038
g4404,2109
g4405,798
g4406,1581
g4407,7215
g4408,294
g4409,1476
g441,363
g4410,237
g4411,1326
g4412,1500
g4413,261
g4414,252
g4415,252
g4416,519
g4417,399
g4418,402
g4419,2613
g442,741
g4420,1509
g4421,1626
g4422,462
g4423,486
g4424,255
g4425,1044
g4426,774
g4427,279
g4428,279
g4429,288
g443,360
g4430,2202
g4431,648
g4432,252
g4433,1557
g4434,2586
g4435,2409
g4436,6180
g4437,2007
g4438,1434
g4439,516
g444,402
g4440,258
g4441,234
g4442,408
g4443,363
g4444,321
g4445,981
g4446,1461
g4447,1914
g4448,312
g4449,2265
g445,1173
g4450,330
g4451,453
g4452,573
g4453,582
g4454,510
g4455,2625
g4456,1011
g4457,750
g4458,1887
g4459,3435
g446,1053
g4460,1344
g4461,948
g4462,879
g4463,1290
g4464,1110
g4465,1077
g4466,657
g4467,663
g4468,1461
g4469,318
g447,3027
g4470,663
g4471,762
g4472,1818
g4473,5289
g4474,333
g4475,525
g4476,324
g4477,573
g4478,531
g4479,585
g448,1194
g4480,1197
g4481,1026
g4482,1689
g4483,6969
g4484,285
g4485,921
g4486,2088
g4487,711
g4488,351
g4489,3015
g449,6561
g4490,975
g4491,378
g4492,1086
g4493,1251
g4494,405
g4495,1569
g4496,738
g4497,534
g4498,699
g4499,744
g45,393
g450,1026
g4500,552
g4501,1920
g4502,1503
g4503,735
g4504,210
g4505,1776
g4506,408
g4507,1104
g4508,1017
g4509,2307
g451,1977
g4510,1026
g4511,2367
g4512,234
g4513,1092
g4514,726
g4515,555
g4516,1773
g4517,582
g4518,378
g4519,288
g452,276
g4520,354
g4521,2670
g4522,321
g4523,1020
g4524,621
g4525,261
g4526,264
g4527,1011
g4528,495
g4529,366
g453,2136
g4530,612
g4531,318
g4532,483
g4533,1149
g4534,294
g4535,336
g4536,813
g4537,2616
g4538,996
g4539,459
g454,369
g4540,1449
g4541,1296
g4542,516
g4543,561
g4544,522
g4545,996
g4546,3048
g4547,1329
g4548,1818
g4549,1044
g455,1311
g4550,459
g4551,426
g4552,201
g4553,450
g4554,1752
g4555,1452
g4556,2427
g4557,951
g4558,2148
g4559,1302
g456,459
g4560,480
g4561,2469
g4562,747
g4563,960
g4564,354
g4565,417
g4566,1962
g4567,375
g4568,957
g4569,867
g457,474
g4570,3666
g4571,681
g4572,669
g4573,2577
g4574,816
g4575,375
g4576,2088
g4577,1494
g4578,543
g4579,987
g458,7224
g4580,2064
g4581,1995
g4582,2832
g4583,885
g4584,885
g4585,783
g4586,1743
g4587,306
g4588,1584
g4589,1494
g459,2175
g4590,396
g4591,459
g4592,975
g4593,1404
g4594,774
g4595,2037
g4596,321
g4597,1224
g4598,873
g4599,5283
g46,1902
g460,750
g4600,378
g4601,624
g4602,2469
g4603,450
g4604,867
g4605,387
g4606,1023
g4607,240
g4608,3012
g4609,387
g461,816
g4610,234
g4611,468
g4612,4722
g4613,858
g4614,762
g4615,993
g4616,1536
g4617,1167
g4618,1647
g4619,342
g462,237
g4620,1503
g4621,1419
g4622,444
g4623,1428
g4624,1134
g4625,1044
g4626,1290
g4627,495
g4628,441
g4629,363
g463,786
g4630,366
g4631,777
g4632,624
g4633,1824
g4634,1503
g4635,351
g4636,1635
g4637,246
g4638,1875
g4639,504
g464,2151
g4640,1119
g4641,354
g4642,2181
g4643,498
g4644,1350
g4645,3210
g4646,363
g4647,978
g4648,639
g4649,723
g465,2433
g4650,309
g4651,477
g4652,933
g4653,1038
g4654,1332
g4655,471
g4656,522
g4657,1377
g4658,441
g4659,417
g466,1179
g4660,390
g4661,2088
g4662,933
g4663,852
g4664,660
g4665,450
g4666,1326
g4667,735
g4668,453
g4669,1266
g467,3189
g4670,456
g4671,5277
g4672,549
g4673,390
g4674,657
g4675,1704
g4676,1185
g4677,441
g4678,1233
g4679,1917
g468,780
g4680,300
g4681,498
g4682,480
g4683,243
g4684,570
g4685,3084
g4686,384
g4687,528
g4688,480
g4689,288
g469,321
g4690,297
g4691,621
g4692,246
g4693,1032
g4694,861
g4695,279
g4696,624
g4697,1200
g4698,2583
g4699,801
g47,1095
g470,483
g4700,246
g4701,327
g4702,642
g4703,609
g4704,420
g4705,1206
g4706,1071
g4707,393
g4708,456
g4709,555
g471,789
g4710,987
g4711,1311
g4712,372
g4713,2820
g4714,984
g4715,813
g4716,1542
g4717,876
g4718,330
g4719,222
g472,933
g4720,990
g4721,978
g4722,1443
g4723,201
g4724,465
g4725,708
g4726,1077
g4727,672
g4728,378
g4729,546
g473,549
g4730,2034
g4731,1383
g4732,315
g4733,2547
g4734,990
g4735,261
g4736,774
g4737,297
g4738,1911
g4739,468
g474,972
g4740,546
g4741,1362
g4742,1617
g4743,816
g4744,1665
g4745,294
g4746,570
g4747,921
g4748,2859
g4749,798
g475,2682
g4750,2145
g4751,1248
g4752,1326
g4753,2373
g4754,1887
g4755,348
g4756,1434
g4757,291
g4758,1005
g4759,714
g476,1170
g4760,1737
g4761,327
g4762,1125
g4763,5400
g4764,1086
g4765,1440
g4766,1191
g4767,1380
g4768,816
g4769,681
g477,459
g4770,312
g4771,297
g4772,243
g4773,942
g4774,2154
g4775,9846
g4776,1602
g4777,351
g4778,1332
g4779,303
g478,1521
g4780,507
g4781,1206
g4782,1158
g4783,285
g4784,243
g4785,1041
g4786,921
g4787,378
g4788,1089
g4789,669
g479,294
g4790,1095
g4791,669
g4792,936
g4793,1548
g4794,297
g4795,750
g4796,948
g4797,1320
g4798,378
g4799,576
g48,336
g480,930
g4800,2298
g4801,372
g4802,213
g4803,801
g4804,1428
g4805,864
g4806,2187
g4807,1119
g4808,996
g4809,1731
g481,1281
g4810,1215
g4811,1320
g4812,309
g4813,468
g4814,1326
g4815,1533
g4816,294
g4817,1245
g4818,732
g4819,1890
g482,636
g4820,744
g4821,2160
g4822,990
g4823,240
g4824,708
g4825,660
g4826,342
g4827,579
g4828,1305
g4829,513
g483,480
g4830,375
g4831,381
g4832,342
g4833,282
g4834,813
g4835,1605
g4836,2061
g4837,363
g4838,279
g4839,759
g484,507
g4840,201
g4841,930
g4842,546
g4843,351
g4844,807
g4845,1104
g4846,750
g4847,828
g4848,1656
g4849,651
g485,432
g4850,825
g4851,1998
g4852,2685
g4853,306
g4854,360
g4855,468
g4856,669
g4857,3414
g4858,1482
g4859,768
g486,579
g4860,708
g4861,1911
g4862,654
g4863,1020
g4864,948
g4865,444
g4866,561
g4867,1284
g4868,378
g4869,441
g487,228
g4870,522
g4871,252
g4872,1329
g4873,321
g4874,363
g4875,375
g4876,2589
g4877,753
g4878,411
g4879,276
g488,315
g4880,750
g4881,1929
g4882,222
g4883,2130
g4884,612
g4885,459
g4886,12864
g4887,987
g4888,732
g4889,642
g489,327
g4890,7158
g4891,3966
g4892,2286
g4893,609
g4894,768
g4895,765
g4896,333
g4897,735
g4898,201
g4899,2058
g49,1326
g490,1428
g4900,636
g4901,693
g4902,600
g4903,405
g4904,318
g4905,1344
g4906,2406
g4907,318
g4908,1104
g4909,447
g491,1341
g4910,2193
g4911,1302
g4912,1323
g4913,2937
g4914,486
g4915,363
g4916,825
g4917,1824
g4918,234
g4919,1263
g492,1311
g4920,477
g4921,1647
g4922,1686
g4923,612
g4924,933
g4925,5265
g4926,762
g4927,1077
g4928,423
g4929,363
g493,723
g4930,303
g4931,375
g4932,708
g4933,2724
g4934,297
g4935,393
g4936,273
g4937,699
g4938,5259
g4939,1125
g494,357
g4940,798
g4941,807
g4942,252
g4943,435
g4944,768
g4945,1632
g4946,945
g4947,405
g4948,1410
g4949,258
g495,1191
g4950,1005
g4951,1266
g4952,351
g4953,1335
g4954,1041
g4955,2544
g4956,2979
g4957,309
g4958,1188
g4959,477
g496,846
g4960,336
g4961,1389
g4962,510
g4963,1239
g4964,1257
g4965,495
g4966,330
g4967,792
g4968,771
g4969,288
g497,519
g4970,873
g4971,5034
g4972,1257
g4973,2010
g4974,1698
g4975,2547
g4976,2133
g4977,504
g4978,2385
g4979,1983
g498,297
g4980,513
g4981,303
g4982,396
g4983,687
g4984,903
g4985,534
g4986,1827
g4987,288
g4988,450
g4989,435
g499,369
g4990,1392
g4991,372
g4992,927
g4993,270
g4994,558
g4995,1299
g4996,261
g4997,438
g4998,2973
g4999,1950
g5,354
g50,600
g500,504
g5000,573
g5001,1809
g5002,468
g5003,1152
g5004,1563
g5005,384
g5006,339
g5007,405
g5008,3498
g5009,1248
g501,339
g5010,2199
g5011,1101
g5012,282
g5013,2049
g5014,582
g5015,522
g5016,387
g5017,1170
g5018,453
g5019,813
g502,3138
g5020,909
g5021,294
g5022,600
g5023,594
g5024,525
g5025,1488
g5026,504
g5027,945
g5028,1011
g5029,351
g503,2232
g5030,549
g5031,273
g5032,1098
g5033,324
g5034,3288
g5035,2391
g5036,735
g5037,1197
g5038,504
g5039,240
g504,1902
g5040,903
g5041,279
g5042,603
g5043,777
g5044,255
g5045,2637
g5046,1119
g5047,387
g5048,243
g5049,1212
g505,330
g5050,582
g5051,2679
g5052,420
g5053,603
g5054,777
g5055,447
g5056,354
g5057,318
g5058,1191
g5059,945
g506,1254
g5060,1950
g5061,2196
g5062,1791
g5063,519
g5064,1647
g5065,288
g5066,261
g5067,1692
g5068,936
g5069,603
g507,1164
g5070,798
g5071,387
g5072,1509
g5073,978
g5074,303
g5075,1131
g5076,744
g5077,3726
g5078,8871
g5079,621
g508,813
g5080,480
g5081,210
g5082,2469
g5083,1332
g5084,816
g5085,1440
g5086,450
g5087,411
g5088,582
g5089,1170
g509,1323
g5090,2961
g5091,4029
g5092,246
g5093,333
g5094,333
g5095,858
g5096,2922
g5097,5094
g5098,1716
g5099,1380
g51,1272
g510,798
g5100,333
g5101,255
g5102,321
g5103,411
g5104,345
g5105,870
g5106,1422
g5107,342
g5108,1128
g5109,1803
g511,1485
g5110,1128
g5111,2100
g5112,4776
g5113,2019
g5114,1233
g5115,2043
g5116,1248
g5117,285
g5118,363
g5119,387
g512,2262
g5120,5592
g5121,1620
g5122,1962
g5123,438
g5124,1257
g5125,1005
g5126,504
g5127,846
g5128,393
g5129,432
g513,585
g5130,3069
g5131,1659
g5132,393
g5133,339
g5134,264
g5135,1413
g5136,2556
g5137,294
g5138,447
g5139,396
g514,699
g5140,330
g5141,579
g5142,462
g5143,1362
g5144,1296
g5145,522
g5146,840
g5147,1011
g5148,261
g5149,1350
g515,1182
g5150,1062
g5151,1275
g5152,1170
g5153,1527
g5154,522
g5155,474
g5156,1140
g5157,2079
g5158,288
g5159,441
g516,711
g5160,1119
g5161,462
g5162,264
g5163,477
g5164,531
g5165,510
g5166,243
g5167,366
g5168,531
g5169,600
g517,546
g5170,1110
g5171,270
g5172,378
g5173,945
g5174,729
g5175,393
g5176,1065
g5177,534
g5178,1554
g5179,870
g518,213
g5180,1263
g5181,453
g5182,321
g5183,1563
g5184,300
g5185,315
g5186,276
g5187,420
g5188,390
g5189,651
g519,297
g5190,648
g5191,1821
g5192,549
g5193,5901
g5194,1089
g5195,915
g5196,666
g5197,651
g5198,519
g5199,327
g52,735
g520,489
g5200,579
g5201,483
g5202,345
g5203,882
g5204,2313
g5205,408
g5206,285
g5207,5013
g5208,303
g5209,270
g521,807
g5210,954
g5211,2034
g5212,297
g5213,1044
g5214,339
g5215,663
g5216,633
g5217,471
g5218,582
g5219,1725
g522,2343
g5220,507
g5221,258
g5222,756
g5223,420
g5224,993
g5225,1035
g5226,645
g5227,987
g5228,537
g5229,294
g523,501
g5230,387
g5231,1188
g5232,1383
g5233,2709
g5234,324
g5235,402
g5236,402
g5237,834
g5238,369
g5239,4608
g524,261
g5240,1203
g5241,843
g5242,3996
g5243,5367
g5244,702
g5245,591
g5246,804
g5247,783
g5248,1308
g5249,2580
g525,657
g5250,420
g5251,939
g5252,657
g5253,9444
g5254,636
g5255,399
g5256,1062
g5257,858
g5258,207
g5259,405
g526,690
g5260,1818
g5261,3555
g5262,354
g5263,1707
g5264,462
g5265,2592
g5266,942
g5267,900
g5268,390
g5269,825
g527,255
g5270,519
g5271,1032
g5272,468
g5273,300
g5274,1923
g5275,1488
g5276,4200
g5277,366
g5278,654
g5279,408
g528,2637
g5280,369
g5281,570
g5282,1014
g5283,2217
g5284,435
g5285,693
g5286,1443
g5287,351
g5288,702
g5289,2937
g529,507
g5290,450
g5291,267
g5292,2688
g5293,969
g5294,561
g5295,744
g5296,2856
g5297,1899
g5298,1548
g5299,384
g53,891
g530,591
g5300,972
g5301,1752
g5302,804
g5303,690
g5304,2016
g5305,1311
g5306,294
g5307,294
g5308,4245
g5309,2151
g531,309
g5310,372
g5311,603
g5312,1518
g5313,1191
g5314,450
g5315,354
g5316,2409
g5317,762
g5318,363
g5319,351
g532,996
g5320,1908
g5321,294
g5322,1101
g5323,366
g5324,948
g5325,1125
g5326,354
g5327,375
g5328,636
g5329,1206
g533,897
g5330,849
g5331,1449
g5332,5457
g5333,2280
g5334,1362
g5335,813
g5336,1278
g5337,1356
g5338,441
g5339,738
g534,963
g5340,5391
g5341,2742
g5342,1335
g5343,537
g5344,900
g5345,423
g5346,540
g5347,1563
g5348,3048
g5349,414
g535,843
g5350,6567
g5351,444
g5352,339
g5353,459
g5354,945
g5355,1062
g5356,1530
g5357,783
g5358,1074
g5359,1686
g536,1530
g5360,1623
g5361,1383
g5362,276
g5363,390
g5364,888
g5365,372
g5366,924
g5367,312
g5368,591
g5369,2313
g537,2667
g5370,939
g5371,858
g5372,714
g5373,1410
g5374,3018
g5375,3843
g5376,390
g5377,1929
g5378,516
g5379,405
g538,396
g5380,672
g5381,285
g5382,2112
g5383,1314
g5384,1623
g5385,1794
g5386,2190
g5387,555
g5388,1125
g5389,819
g539,1638
g5390,324
g5391,1863
g5392,759
g5393,3450
g5394,5661
g5395,420
g5396,3885
g5397,474
g5398,813
g5399,2706
g54,1050
g540,249
g5400,465
g5401,630
g5402,534
g5403,2079
g5404,324
g5405,660
g5406,1476
g5407,345
g5408,561
g5409,606
g541,273
g5410,531
g5411,555
g5412,330
g5413,2367
g5414,1038
g5415,900
g5416,1074
g5417,534
g5418,672
g5419,618
g542,372
g5420,3927
g5421,3747
g5422,210
g5423,351
g5424,861
g5425,351
g5426,645
g5427,1098
g5428,1020
g5429,978
g543,408
g5430,2892
g5431,1287
g5432,483
g5433,888
g5434,372
g5435,537
g5436,327
g5437,411
g5438,309
g5439,588
g544,1323
g5440,1683
g5441,1380
g5442,597
g5443,663
g5444,1263
g5445,4224
g5446,333
g5447,435
g5448,504
g5449,1665
g545,549
g5450,303
g5451,348
g5452,840
g5453,1107
g5454,240
g5455,897
g5456,444
g5457,444
g5458,1164
g5459,1584
g546,447
g5460,312
g5461,435
g5462,969
g5463,642
g5464,1881
g5465,1236
g5466,2415
g5467,723
g5468,390
g5469,741
g547,819
g5470,717
g5471,474
g5472,675
g5473,399
g5474,474
g5475,564
g5476,2667
g5477,468
g5478,528
g5479,495
g548,207
